0,0
0.00336,0.005355
0.00567,0.0066
0.01041,0.00313732
0.02257,0.00452432
0.04727,0.00692858
0.07218,0.0089252
0.09718,0.01068968
0.14735,0.01369985
0.19765,0.01606138
0.248,0.01797009
0.2984,0.01946097
0.34882,0.02058956
0.39924,0.02139535
0.44964,0.0218811
0.5,0.022015
0.55031,0.02192911
0.60057,0.02147481
0.65076,0.02058135
0.70087,0.01952721
0.75089,0.01798109
0.80084,0.015984
0.8507,0.01349555
0.90049,0.0103401
0.95023,0.00603989
1,0
